in:Angle,in:North_shade_depth,in:East_shade_depth,in:South_shade_depth,in:West_shade_depth,in:shade_count,out:cooling load intensity,out:heating load intensity,img
25,.4,.3,.4,.3,6,40.292381807,4.840940071,Angle25_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.3_shade_count6.png
45,.4,.3,.4,.3,6,40.20828096,4.860129787,Angle45_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.3_shade_count6.png
65,.4,.3,.4,.3,6,40.216344039,4.86334297,Angle65_North_shade_depth.4_East_shade_depth.3_South_shade_depth.4_West_shade_depth.3_shade_count6.png
0,.1,.4,.4,.3,6,41.18684106,4.696687632,Angle0_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
25,.1,.4,.4,.3,6,40.464664948,4.8269377,Angle25_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
45,.1,.4,.4,.3,6,40.381202175,4.844690808,Angle45_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
65,.1,.4,.4,.3,6,40.380636759,4.849263768,Angle65_North_shade_depth.1_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
0,.2,.4,.4,.3,6,41.126318117,4.700045832,Angle0_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
25,.2,.4,.4,.3,6,40.354022736,4.836086501,Angle25_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
45,.2,.4,.4,.3,6,40.242204788,4.857343523,Angle45_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
65,.2,.4,.4,.3,6,40.219315683,4.864192576,Angle65_North_shade_depth.2_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
0,.3,.4,.4,.3,6,41.086320108,4.702633693,Angle0_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
25,.3,.4,.4,.3,6,40.282971236,4.843270326,Angle25_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
45,.3,.4,.4,.3,6,40.199123147,4.861728209,Angle45_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
65,.3,.4,.4,.3,6,40.207911066,4.864788982,Angle65_North_shade_depth.3_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
0,.4,.4,.4,.3,6,41.055844415,4.70485657,Angle0_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
25,.4,.4,.4,.3,6,40.24853361,4.846727631,Angle25_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
45,.4,.4,.4,.3,6,40.196256638,4.861267855,Angle45_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
65,.4,.4,.4,.3,6,40.205069741,4.864358774,Angle65_North_shade_depth.4_East_shade_depth.4_South_shade_depth.4_West_shade_depth.3_shade_count6.png
0,.1,.1,.1,.4,6,42.000888342,4.33898061,Angle0_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.1,.1,.1,.4,6,41.332620956,4.491471587,Angle25_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.1,.1,.1,.4,6,41.174024327,4.541697987,Angle45_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.1,.1,.1,.4,6,41.255037163,4.538674763,Angle65_North_shade_depth.1_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.2,.1,.1,.4,6,41.940952153,4.342087037,Angle0_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.2,.1,.1,.4,6,41.222784758,4.500190493,Angle25_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.2,.1,.1,.4,6,41.035911919,4.553828423,Angle45_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.2,.1,.1,.4,6,41.094838666,4.552995462,Angle65_North_shade_depth.2_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.3,.1,.1,.4,6,41.901313773,4.344523277,Angle0_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.3,.1,.1,.4,6,41.15214665,4.507121318,Angle25_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.3,.1,.1,.4,6,40.993056418,4.558051136,Angle45_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.3,.1,.1,.4,6,41.083501539,4.553561878,Angle65_North_shade_depth.3_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.4,.1,.1,.4,6,41.870965465,4.34664109,Angle0_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.4,.1,.1,.4,6,41.117863794,4.510417296,Angle25_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.4,.1,.1,.4,6,40.990201442,4.557598751,Angle45_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.4,.1,.1,.4,6,41.080676857,4.553139713,Angle65_North_shade_depth.4_East_shade_depth.1_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.1,.2,.1,.4,6,41.658373414,4.38436903,Angle0_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.1,.2,.1,.4,6,40.9483561,4.555789276,Angle25_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.1,.2,.1,.4,6,40.768521093,4.611816417,Angle45_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.1,.2,.1,.4,6,40.776389178,4.616284771,Angle65_North_shade_depth.1_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.2,.2,.1,.4,6,41.598106297,4.387677158,Angle0_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.2,.2,.1,.4,6,40.837864274,4.564836205,Angle25_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.2,.2,.1,.4,6,40.629617115,4.624380757,Angle45_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.2,.2,.1,.4,6,40.615120926,4.631175431,Angle65_North_shade_depth.2_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.3,.2,.1,.4,6,41.558220549,4.390234385,Angle0_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.3,.2,.1,.4,6,40.766909847,4.571955634,Angle25_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.3,.2,.1,.4,6,40.586573911,4.628737257,Angle45_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.3,.2,.1,.4,6,40.603718116,4.631766712,Angle65_North_shade_depth.3_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.4,.2,.1,.4,6,41.527809612,4.392425865,Angle0_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.4,.2,.1,.4,6,40.732478128,4.575359521,Angle25_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.4,.2,.1,.4,6,40.583708969,4.628281206,Angle45_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.4,.2,.1,.4,6,40.600879524,4.631336388,Angle65_North_shade_depth.4_East_shade_depth.2_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.1,.3,.1,.4,6,41.510878831,4.409589484,Angle0_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.1,.3,.1,.4,6,40.8332298,4.578407703,Angle25_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.1,.3,.1,.4,6,40.711614251,4.620889437,Angle45_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.1,.3,.1,.4,6,40.756589128,4.618178787,Angle65_North_shade_depth.1_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.2,.3,.1,.4,6,41.450334622,4.412943998,Angle0_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.2,.3,.1,.4,6,40.722569493,4.587549901,Angle25_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.2,.3,.1,.4,6,40.572636251,4.633523737,Angle45_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.2,.3,.1,.4,6,40.595292363,4.633092707,Angle65_North_shade_depth.2_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.3,.3,.1,.4,6,41.410348844,4.415530707,Angle0_North_shade_depth.3_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.3,.3,.1,.4,6,40.651550982,4.594753714,Angle25_North_shade_depth.3_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.3,.3,.1,.4,6,40.529562511,4.637897812,Angle45_North_shade_depth.3_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.3,.3,.1,.4,6,40.583888693,4.633686242,Angle65_North_shade_depth.3_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.4,.3,.1,.4,6,41.379873311,4.41776194,Angle0_North_shade_depth.4_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.4,.3,.1,.4,6,40.617088758,4.598193226,Angle25_North_shade_depth.4_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.4,.3,.1,.4,6,40.526695817,4.637439075,Angle45_North_shade_depth.4_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.4,.3,.1,.4,6,40.581048574,4.633255883,Angle65_North_shade_depth.4_East_shade_depth.3_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.1,.4,.1,.4,6,41.435374425,4.42432783,Angle0_North_shade_depth.1_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.1,.4,.1,.4,6,40.78947091,4.583495152,Angle25_North_shade_depth.1_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.1,.4,.1,.4,6,40.69959391,4.621869157,Angle45_North_shade_depth.1_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.1,.4,.1,.4,6,40.745315034,4.619043642,Angle65_North_shade_depth.1_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.2,.4,.1,.4,6,41.374820942,4.427721296,Angle0_North_shade_depth.2_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.2,.4,.1,.4,6,40.678768371,4.592674921,Angle25_North_shade_depth.2_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.2,.4,.1,.4,6,40.560601118,4.634518292,Angle45_North_shade_depth.2_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.2,.4,.1,.4,6,40.584003306,4.633971163,Angle65_North_shade_depth.2_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.3,.4,.1,.4,6,41.334790372,4.430338782,Angle0_North_shade_depth.3_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.3,.4,.1,.4,6,40.607716209,4.599906436,Angle25_North_shade_depth.3_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.3,.4,.1,.4,6,40.517524933,4.638895092,Angle45_North_shade_depth.3_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.3,.4,.1,.4,6,40.572599299,4.634562754,Angle65_North_shade_depth.3_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.4,.4,.1,.4,6,41.304289468,4.432598144,Angle0_North_shade_depth.4_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
25,.4,.4,.1,.4,6,40.573238658,4.603358637,Angle25_North_shade_depth.4_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
45,.4,.4,.1,.4,6,40.514658108,4.638434476,Angle45_North_shade_depth.4_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
65,.4,.4,.1,.4,6,40.569758173,4.634134291,Angle65_North_shade_depth.4_East_shade_depth.4_South_shade_depth.1_West_shade_depth.4_shade_count6.png
0,.1,.1,.2,.4,6,41.745306193,4.497738752,Angle0_North_shade_depth.1_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.1,.1,.2,.4,6,41.08805588,4.70610767,Angle25_North_shade_depth.1_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.1,.1,.2,.4,6,40.912609888,4.746121852,Angle45_North_shade_depth.1_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.1,.1,.2,.4,6,40.914414566,4.754846048,Angle65_North_shade_depth.1_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.2,.1,.2,.4,6,41.685370044,4.500849192,Angle0_North_shade_depth.2_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.2,.1,.2,.4,6,40.978124767,4.714832077,Angle25_North_shade_depth.2_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.2,.1,.2,.4,6,40.774495047,4.758252864,Angle45_North_shade_depth.2_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.2,.1,.2,.4,6,40.754218726,4.769161949,Angle65_North_shade_depth.2_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.3,.1,.2,.4,6,41.645731617,4.50328379,Angle0_North_shade_depth.3_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.3,.1,.2,.4,6,40.907483816,4.721754992,Angle25_North_shade_depth.3_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.3,.1,.2,.4,6,40.731639065,4.762474413,Angle45_North_shade_depth.3_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.3,.1,.2,.4,6,40.742880114,4.769728984,Angle65_North_shade_depth.3_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.4,.1,.2,.4,6,41.615379572,4.505401766,Angle0_North_shade_depth.4_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.4,.1,.2,.4,6,40.873200687,4.725047835,Angle25_North_shade_depth.4_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.4,.1,.2,.4,6,40.728784112,4.762022131,Angle45_North_shade_depth.4_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.4,.1,.2,.4,6,40.740055421,4.769306915,Angle65_North_shade_depth.4_East_shade_depth.1_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.1,.2,.2,.4,6,41.40334262,4.547026954,Angle0_North_shade_depth.1_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.1,.2,.2,.4,6,40.703990193,4.775412418,Angle25_North_shade_depth.1_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.1,.2,.2,.4,6,40.507443244,4.821566311,Angle45_North_shade_depth.1_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.1,.2,.2,.4,6,40.43617827,4.839073317,Angle65_North_shade_depth.1_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.2,.2,.2,.4,6,41.343045339,4.550337068,Angle0_North_shade_depth.2_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.2,.2,.2,.4,6,40.593499892,4.784456987,Angle25_North_shade_depth.2_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.2,.2,.2,.4,6,40.368539074,4.834133106,Angle45_North_shade_depth.2_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.2,.2,.2,.4,6,40.274891484,4.853974401,Angle65_North_shade_depth.2_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.3,.2,.2,.4,6,41.303159588,4.552891457,Angle0_North_shade_depth.3_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.3,.2,.2,.4,6,40.522549634,4.7915732,Angle25_North_shade_depth.3_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.3,.2,.2,.4,6,40.325474238,4.838486224,Angle45_North_shade_depth.3_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.3,.2,.2,.4,6,40.263488215,4.85457054,Angle65_North_shade_depth.3_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.4,.2,.2,.4,6,41.272744496,4.555083391,Angle0_North_shade_depth.4_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.4,.2,.2,.4,6,40.488118143,4.7949756,Angle25_North_shade_depth.4_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.4,.2,.2,.4,6,40.322609338,4.838030329,Angle45_North_shade_depth.4_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.4,.2,.2,.4,6,40.260649668,4.854144847,Angle65_North_shade_depth.4_East_shade_depth.2_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.1,.3,.2,.4,6,41.256045595,4.573990853,Angle0_North_shade_depth.1_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.1,.3,.2,.4,6,40.589019402,4.799567109,Angle25_North_shade_depth.1_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.1,.3,.2,.4,6,40.450535124,4.831359419,Angle45_North_shade_depth.1_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.1,.3,.2,.4,6,40.41638581,4.841214054,Angle65_North_shade_depth.1_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.2,.3,.2,.4,6,41.195501805,4.577354389,Angle0_North_shade_depth.2_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.2,.3,.2,.4,6,40.4783595,4.808705205,Angle25_North_shade_depth.2_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.2,.3,.2,.4,6,40.311539461,4.844001822,Angle45_North_shade_depth.2_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.2,.3,.2,.4,6,40.255070388,4.856138827,Angle65_North_shade_depth.2_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.3,.3,.2,.4,6,41.155516048,4.579940954,Angle0_North_shade_depth.3_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.3,.3,.2,.4,6,40.407340954,4.815907574,Angle25_North_shade_depth.3_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.3,.3,.2,.4,6,40.268461745,4.848383315,Angle45_North_shade_depth.3_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.3,.3,.2,.4,6,40.243666179,4.856732916,Angle65_North_shade_depth.3_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.4,.3,.2,.4,6,41.125039032,4.582172792,Angle0_North_shade_depth.4_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.4,.3,.2,.4,6,40.372879048,4.819345386,Angle25_North_shade_depth.4_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.4,.3,.2,.4,6,40.265595084,4.847925002,Angle45_North_shade_depth.4_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.4,.3,.2,.4,6,40.240826104,4.85630694,Angle65_North_shade_depth.4_East_shade_depth.3_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.1,.4,.2,.4,6,41.180673796,4.589640523,Angle0_North_shade_depth.1_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.1,.4,.2,.4,6,40.545265213,4.805209524,Angle25_North_shade_depth.1_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.1,.4,.2,.4,6,40.438528785,4.832470605,Angle45_North_shade_depth.1_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.1,.4,.2,.4,6,40.405125016,4.842212568,Angle65_North_shade_depth.1_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.2,.4,.2,.4,6,41.120120338,4.593040159,Angle0_North_shade_depth.2_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.2,.4,.2,.4,6,40.434561903,4.81438602,Angle25_North_shade_depth.2_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count6.png
45,.2,.4,.2,.4,6,40.29951859,4.845127833,Angle45_North_shade_depth.2_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count6.png
65,.2,.4,.2,.4,6,40.243794791,4.857153059,Angle65_North_shade_depth.2_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count6.png
0,.3,.4,.2,.4,6,41.080089755,4.595657634,Angle0_North_shade_depth.3_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count6.png
25,.3,.4,.2,.4,6,40.363510484,4.821617962,Angle25_North_shade_depth.3_East_shade_depth.4_South_shade_depth.2_West_shade_depth.4_shade_count6.png
